"Player","DraftAge","Position","season","mp_per_g","fg_per_g","fga_per_g","fg2_per_g","fg2a_per_g","fg3_per_g","fg3a_per_g","ft_per_g","fta_per_g","trb_per_g","ast_per_g","stl_per_g","blk_per_g","tov_per_g","pf_per_g","pts_per_g","fg_per_min","fga_per_min","fg2_per_min","fg2a_per_min","fg3_per_min","fg3a_per_min","ft_per_min","fta_per_min","trb_per_min","ast_per_min","stl_per_min","blk_per_min","tov_per_min","pf_per_min","pts_per_min","fg_per_poss","fga_per_poss","fg_pct","fg2_per_poss","fg2a_per_poss","fg2_pct","fg3_per_poss","fg3a_per_poss","fg3_pct","ft_per_poss","fta_per_poss","ft_pct","trb_per_poss","ast_per_poss","stl_per_poss","blk_per_poss","tov_per_poss","pf_per_poss","pts_per_poss","off_rtg","def_rtg","mp","per","ts_pct","efg_pct","fg3a_per_fga_pct","fta_per_fga_pct","pprod","orb_pct","drb_pct","trb_pct","ast_pct","stl_pct","blk_pct","tov_pct","usg_pct","ows","dws","ws","ws_per_40","obpm","dbpm","bpm","games","school_link","conf_link","player_stats$link[i]","Year","orb_per_g","drb_per_g","fg_per_mp","fga_per_mp","fg3_per_mp","fg3a_per_mp","fg2_per_mp","fg2a_per_mp","ft_per_mp","fta_per_mp","orb_per_mp","drb_per_mp","trb_per_mp","ast_per_mp","stl_per_mp","blk_per_mp","tov_per_mp","pf_per_mp","pts_per_mp","g"
"Greg Dreiling",23.4357305936073,"Center","1981-82",18.4,2.8,5.2,NA,NA,NA,NA,2.4,3.2,4.2,0.6,0.3,1.2,2,2.8,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,NA,NA,NA,NA,NA,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,NA,0.599,NA,NA,0.616,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/wichita-state/1982.html","http://www.sports-reference.com/cbb/conferences/mvc/1982.html","http://www.basketball-reference.com/players/d/dreilgr01.html",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greg Dreiling",23.4357305936073,"Center","1983-84",23.2,3.8,7.1,NA,NA,NA,NA,2.2,2.9,4.8,0.9,0.4,1.2,1.9,3.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,NA,0.571,NA,NA,0.408,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,32,"http://www.sports-reference.com/cbb/schools/kansas/1984.html","http://www.sports-reference.com/cbb/conferences/big-8/1984.html","http://www.basketball-reference.com/players/d/dreilgr01.html",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greg Dreiling",23.4357305936073,"Center","1984-85",29,5.1,8.8,NA,NA,NA,NA,3,4.1,6.9,1.2,0.4,1.6,2.3,3.3,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,987,NA,0.611,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,34,"http://www.sports-reference.com/cbb/schools/kansas/1985.html","http://www.sports-reference.com/cbb/conferences/big-8/1985.html","http://www.basketball-reference.com/players/d/dreilgr01.html",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greg Dreiling",23.4357305936073,"Center","1985-86",26.4,4.6,7.7,NA,NA,NA,NA,2.3,3.3,6.7,1.5,0.3,1.2,1.8,3.1,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031,NA,0.625,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,39,"http://www.sports-reference.com/cbb/schools/kansas/1986.html","http://www.sports-reference.com/cbb/conferences/big-8/1986.html","http://www.basketball-reference.com/players/d/dreilgr01.html",2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Williams",22.2027397260274,"Small Forward and Power Forward","1981-82",29,4,8.4,NA,NA,NA,NA,1.9,3.2,7.4,NA,0.5,0.5,1.8,2.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482,NA,NA,NA,NA,NA,NA,NA,NA,0.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,NA,0.505,NA,NA,0.381,NA,NA,NA,NA,NA,NA,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,26,"http://www.sports-reference.com/cbb/schools/cincinnati/1982.html","http://www.sports-reference.com/cbb/conferences/metro/1982.html","http://www.basketball-reference.com/players/w/willimi03.html",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Williams",22.2027397260274,"Small Forward and Power Forward","1982-83",28.7,5.6,11,NA,NA,NA,NA,2.1,3.2,7.8,NA,0.4,0.4,1.5,2.5,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,NA,NA,NA,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,NA,0.534,NA,NA,0.289,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,11,"http://www.sports-reference.com/cbb/schools/cincinnati/1983.html","http://www.sports-reference.com/cbb/conferences/metro/1983.html","http://www.basketball-reference.com/players/w/willimi03.html",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Williams",22.2027397260274,"Small Forward and Power Forward","1984-85",29.3,4.6,8.5,NA,NA,NA,NA,2.6,4.2,6.4,NA,0.6,0.5,2.9,3.7,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535,NA,NA,NA,NA,NA,NA,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,NA,0.559,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA,21.6,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/bradley/1985.html","http://www.sports-reference.com/cbb/conferences/mvc/1985.html","http://www.basketball-reference.com/players/w/willimi03.html",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Williams",22.2027397260274,"Small Forward and Power Forward","1985-86",30.4,5.7,9.3,NA,NA,NA,NA,2.6,4.7,7.1,NA,NA,1,NA,3.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065,NA,0.607,NA,NA,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,"http://www.sports-reference.com/cbb/schools/bradley/1986.html","http://www.sports-reference.com/cbb/conferences/mvc/1986.html","http://www.basketball-reference.com/players/w/willimi03.html",2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grant Gondrezick",23.3642694063927,"Shooting Guard","1981-82",2.6,0.4,1,NA,NA,NA,NA,0.2,0.4,0.6,NA,0.1,0.1,0.2,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353,NA,NA,NA,NA,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,0.394,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,17,"http://www.sports-reference.com/cbb/schools/pepperdine/1982.html","http://www.sports-reference.com/cbb/conferences/wcac/1982.html","http://www.basketball-reference.com/players/g/gondrgr01.html",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grant Gondrezick",23.3642694063927,"Shooting Guard","1982-83",20.3,1.9,4.5,NA,NA,NA,NA,0.8,1.3,2.3,NA,0.7,0,1.3,1.9,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,NA,0.456,NA,NA,0.281,NA,NA,NA,NA,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,27,"http://www.sports-reference.com/cbb/schools/pepperdine/1983.html","http://www.sports-reference.com/cbb/conferences/wcac/1983.html","http://www.basketball-reference.com/players/g/gondrgr01.html",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grant Gondrezick",23.3642694063927,"Shooting Guard","1983-84",28.1,6,12.1,NA,NA,NA,NA,1.7,2.3,4.4,NA,1.2,0.2,2,2.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,NA,0.518,NA,NA,0.189,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/pepperdine/1984.html","http://www.sports-reference.com/cbb/conferences/wcac/1984.html","http://www.basketball-reference.com/players/g/gondrgr01.html",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grant Gondrezick",23.3642694063927,"Shooting Guard","1985-86",22.3,4.8,8.6,NA,NA,NA,NA,3.7,4.4,3.7,NA,0.6,0,1.4,2.2,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,NA,0.625,NA,NA,0.518,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/pepperdine/1986.html","http://www.sports-reference.com/cbb/conferences/wcac/1986.html","http://www.basketball-reference.com/players/g/gondrgr01.html",2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anthony Frederick",21.5179223744292,"Small Forward","1984-85",32.1,4.8,9.4,NA,NA,NA,NA,2.3,4.3,7.2,1.8,1.3,2.6,2.9,3.3,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503,NA,NA,NA,NA,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027,NA,0.514,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,32,"http://www.sports-reference.com/cbb/schools/pepperdine/1985.html","http://www.sports-reference.com/cbb/conferences/wcac/1985.html","http://www.basketball-reference.com/players/f/fredean01.html",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anthony Frederick",21.5179223744292,"Small Forward","1985-86",31.2,4.1,7.5,NA,NA,NA,NA,1.2,1.9,6.9,2.3,1.3,2.1,2.1,3.2,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,NA,0.558,NA,NA,0.258,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/pepperdine/1986.html","http://www.sports-reference.com/cbb/conferences/wcac/1986.html","http://www.basketball-reference.com/players/f/fredean01.html",2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Detlef Schrempf",22.3587899543379,"Power Forward and Small Forward","1981-82",11.2,1.2,2.6,NA,NA,NA,NA,0.9,1.7,2,0.5,0.1,0.1,0.8,1.9,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,0.483,NA,NA,0.644,NA,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/washington/1982.html","http://www.sports-reference.com/cbb/conferences/pac-10/1982.html","http://www.basketball-reference.com/players/s/schrede01.html",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Detlef Schrempf",22.3587899543379,"Power Forward and Small Forward","1982-83",30.9,4,8.6,NA,NA,NA,NA,2.6,3.6,6.8,1.4,0.5,0.3,2.5,3.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,958,NA,0.515,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/washington/1983.html","http://www.sports-reference.com/cbb/conferences/pac-10/1983.html","http://www.basketball-reference.com/players/s/schrede01.html",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Detlef Schrempf",22.3587899543379,"Power Forward and Small Forward","1983-84",38.3,6.3,11.7,NA,NA,NA,NA,4.2,5.7,7.4,3,1,0.4,2.9,3,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539,NA,NA,NA,NA,NA,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186,NA,0.583,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/washington/1984.html","http://www.sports-reference.com/cbb/conferences/pac-10/1984.html","http://www.basketball-reference.com/players/s/schrede01.html",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Detlef Schrempf",22.3587899543379,"Power Forward and Small Forward","1984-85",36.9,6,10.7,NA,NA,NA,NA,3.9,5.5,8,4.2,0.5,0.6,3.6,2.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180,NA,0.596,NA,NA,0.512,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,32,"http://www.sports-reference.com/cbb/schools/washington/1985.html","http://www.sports-reference.com/cbb/conferences/pac-10/1985.html","http://www.basketball-reference.com/players/s/schrede01.html",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A.C. Green",21.3424657534247,"Power Forward and Small Forward","1981-82",29.8,3.3,5.4,NA,NA,NA,NA,2,3.3,5.3,1.1,0.9,0.2,2.4,2.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,NA,0.621,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,25.7,NA,NA,NA,NA,NA,NA,NA,NA,30,"http://www.sports-reference.com/cbb/schools/oregon-state/1982.html","http://www.sports-reference.com/cbb/conferences/pac-10/1982.html","http://www.basketball-reference.com/players/g/greenac01.html",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A.C. Green",21.3424657534247,"Power Forward and Small Forward","1982-83",35.9,5.2,9.4,NA,NA,NA,NA,3.6,5.2,7.6,1.7,0.9,0.4,2.7,2.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113,NA,0.593,NA,NA,0.555,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/oregon-state/1983.html","http://www.sports-reference.com/cbb/conferences/pac-10/1983.html","http://www.basketball-reference.com/players/g/greenac01.html",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A.C. Green",21.3424657534247,"Power Forward and Small Forward","1983-84",37.1,5.8,8.9,NA,NA,NA,NA,6.1,8,8.7,1.7,1.1,0.1,2.6,2.3,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,NA,0.703,NA,NA,0.897,NA,NA,NA,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,23,"http://www.sports-reference.com/cbb/schools/oregon-state/1984.html","http://www.sports-reference.com/cbb/conferences/pac-10/1984.html","http://www.basketball-reference.com/players/g/greenac01.html",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A.C. Green",21.3424657534247,"Power Forward and Small Forward","1984-85",38.4,7,11.7,NA,NA,NA,NA,5.1,7.5,9.2,2,1.4,0.6,2.4,2.1,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191,NA,0.626,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/oregon-state/1985.html","http://www.sports-reference.com/cbb/conferences/pac-10/1985.html","http://www.basketball-reference.com/players/g/greenac01.html",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Brittain",21.0547945205479,"Center","1981-82",14.2,1.6,3.9,NA,NA,NA,NA,1,1.4,3.1,NA,0.1,0.9,1,2.9,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407,NA,NA,NA,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,NA,0.46,NA,NA,0.363,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/south-carolina/1982.html","http://www.sports-reference.com/cbb/conferences/independent/1982.html","http://www.basketball-reference.com/players/b/brittmi01.html",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Brittain",21.0547945205479,"Center","1982-83",11.5,1.4,2.9,NA,NA,NA,NA,1.6,1.8,2.3,NA,0.1,0.9,0.9,2.5,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,NA,0.591,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/south-carolina/1983.html","http://www.sports-reference.com/cbb/conferences/independent/1983.html","http://www.basketball-reference.com/players/b/brittmi01.html",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Brittain",21.0547945205479,"Center","1983-84",26.6,4,8.9,NA,NA,NA,NA,1.7,2.3,6.4,NA,0.4,2.3,2.2,3.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,NA,0.487,NA,NA,0.263,NA,NA,NA,NA,NA,NA,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,27,"http://www.sports-reference.com/cbb/schools/south-carolina/1984.html","http://www.sports-reference.com/cbb/conferences/metro/1984.html","http://www.basketball-reference.com/players/b/brittmi01.html",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mike Brittain",21.0547945205479,"Center","1984-85",26.4,4,9.2,NA,NA,NA,NA,2.3,4,7.3,NA,0.2,2,2.4,2.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441,NA,NA,NA,NA,NA,NA,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,NA,0.471,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,24,"http://www.sports-reference.com/cbb/schools/south-carolina/1985.html","http://www.sports-reference.com/cbb/conferences/metro/1985.html","http://www.basketball-reference.com/players/b/brittmi01.html",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carey Scurry",22.509703196347,"Small Forward","1982-83",NA,5,9.6,NA,NA,NA,NA,2.4,3.5,10.1,NA,1.4,4.9,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518,NA,NA,NA,NA,NA,NA,NA,NA,0.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547,NA,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"http://www.sports-reference.com/cbb/schools/long-island-university/1983.html","http://www.sports-reference.com/cbb/conferences/ecac-metro/1983.html","http://www.basketball-reference.com/players/s/scurrca01.html",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carey Scurry",22.509703196347,"Small Forward","1983-84",NA,7.3,13.5,NA,NA,NA,NA,4.1,5.6,13.5,NA,3,3.7,NA,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"http://www.sports-reference.com/cbb/schools/long-island-university/1984.html","http://www.sports-reference.com/cbb/conferences/ecac-metro/1984.html","http://www.basketball-reference.com/players/s/scurrca01.html",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carey Scurry",22.509703196347,"Small Forward","1984-85",NA,8,14.8,NA,NA,NA,NA,5.1,7.1,14.1,NA,2.9,2.8,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581,NA,NA,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/long-island-university/1985.html","http://www.sports-reference.com/cbb/conferences/ecac-metro/1985.html","http://www.basketball-reference.com/players/s/scurrca01.html",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adrian Branch",21.4631278538813,"Small Forward","1981-82",33.7,5.7,11.9,NA,NA,NA,NA,3.9,5.1,4.3,NA,0.5,0.4,3,2.7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474,NA,NA,NA,NA,NA,NA,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,976,NA,0.53,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/maryland/1982.html","http://www.sports-reference.com/cbb/conferences/acc/1982.html","http://www.basketball-reference.com/players/b/brancad01.html",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adrian Branch",21.4631278538813,"Small Forward","1982-83",36,6.8,14.5,NA,NA,NA,NA,4.1,5.7,5.2,NA,0.7,0.4,3.3,3,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043,NA,0.543,NA,NA,0.393,NA,NA,NA,NA,NA,NA,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,29,"http://www.sports-reference.com/cbb/schools/maryland/1983.html","http://www.sports-reference.com/cbb/conferences/acc/1983.html","http://www.basketball-reference.com/players/b/brancad01.html",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adrian Branch",21.4631278538813,"Small Forward","1983-84",30.8,4.9,10.1,NA,NA,NA,NA,3.3,4.3,3.2,NA,1,0.4,2.4,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,NA,0.532,NA,NA,0.426,NA,NA,NA,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,28,"http://www.sports-reference.com/cbb/schools/maryland/1984.html","http://www.sports-reference.com/cbb/conferences/acc/1984.html","http://www.basketball-reference.com/players/b/brancad01.html",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
